,codigo_ibge,anomes_s,tx_acomp_freq_escol_f,tx_acomp_agenda_saude_f,tx_atual_cad_f,igdm_f,igd_pbf_fator_redutor_conforme_saldo_f
33945,210440,202501,0.736,0.9264,0.897,0.8641,1.0
33946,210450,202501,0.8351,0.9339,0.8996,0.8921,1.0
33947,210455,202501,0.9105,0.8578,0.8372,0.8607,1.0
33948,210460,202501,0.9264,0.9327,0.9115,0.9205,1.0
33949,210462,202501,0.976,1.0,0.9244,0.9562,1.0
33950,210465,202501,0.6734,0.9188,0.9558,0.876,1.0
33951,210467,202501,0.8181,0.8947,0.8748,0.8656,1.0
33952,210470,202501,0.7852,0.8593,0.897,0.8596,1.0
33953,210480,202501,0.8452,0.7689,0.9234,0.8652,1.0
33954,210490,202501,0.9568,0.911,0.8945,0.9142,1.0
33955,210500,202501,0.8166,0.929,0.9287,0.9008,1.0
33956,210510,202501,0.6413,0.7517,0.9682,0.8324,1.0
33957,210515,202501,0.8568,0.8446,0.901,0.8759,1.0
33958,210520,202501,0.9414,0.9039,0.8959,0.9093,1.0
33959,210530,202501,0.6333,0.8018,0.853,0.7853,1.0
33960,210535,202501,0.6281,0.795,0.8981,0.8048,1.0
33961,210540,202501,0.9179,0.8971,0.865,0.8863,1.0
33962,210542,202501,0.8923,0.699,0.9281,0.8619,1.0
33963,210545,202501,0.6367,0.8608,0.9223,0.8355,1.0
33964,210547,202501,0.6162,0.6709,0.8574,0.7505,1.0
33965,210550,202501,0.8729,0.8435,0.8671,0.8627,1.0
33966,210560,202501,0.8826,0.8093,0.8858,0.8659,1.0
33967,210565,202501,0.9007,0.8927,0.939,0.9179,1.0
33968,210570,202501,0.732,0.9691,0.8636,0.8571,1.0
33969,210580,202501,0.8902,0.889,0.9501,0.9199,1.0
33970,210590,202501,0.5191,0.8626,0.894,0.7924,1.0
33971,210592,202501,0.7502,0.9207,0.9289,0.8822,1.0
33972,210594,202501,0.926,0.9059,0.8811,0.8985,1.0
33973,210596,202501,0.9193,0.9844,0.9462,0.949,1.0
33974,210598,202501,0.9592,0.8289,0.8854,0.8897,1.0
33975,210600,202501,0.9675,0.894,0.8404,0.8856,1.0
33976,210610,202501,0.8371,0.8965,0.9192,0.893,1.0
33977,210620,202501,0.7624,0.8244,0.9484,0.8709,1.0
33978,210630,202501,0.9628,0.9747,0.9196,0.9442,1.0
33979,210632,202501,0.6905,0.7896,0.8789,0.8095,1.0
33980,210635,202501,0.871,0.9388,0.8635,0.8842,1.0
33981,210637,202501,0.8949,0.8273,0.9239,0.8925,1.0
33982,210640,202501,0.9438,0.8512,0.902,0.8998,1.0
33983,210650,202501,0.9669,0.8902,0.9135,0.921,1.0
33984,210660,202501,0.5941,0.9618,0.9153,0.8466,1.0
33985,210663,202501,0.2845,0.8487,0.7781,0.6724,1.0
33986,210667,202501,0.8779,0.9732,0.8779,0.9017,1.0
33987,210670,202501,0.699,0.8598,0.9284,0.8539,1.0
33988,210675,202501,0.9442,0.8818,0.9526,0.9328,1.0
33989,210680,202501,0.711,0.93,0.8983,0.8594,1.0
33990,210690,202501,0.9795,0.8156,0.8951,0.8963,1.0
33991,210700,202501,0.8332,0.8612,0.9218,0.8845,1.0
33992,210710,202501,0.8669,0.7777,0.9193,0.8708,1.0
33993,210720,202501,0.8883,0.8446,0.9733,0.9199,1.0
33994,210725,202501,0.9197,0.7954,0.9474,0.9025,1.0
33995,210730,202501,0.8633,0.8213,0.9711,0.9067,1.0
33996,210735,202501,0.7983,0.8837,0.8755,0.8583,1.0
33997,210740,202501,0.8986,0.8908,0.9,0.8974,1.0
33998,210745,202501,0.9138,0.8928,0.9028,0.9031,1.0
33999,210750,202501,0.5913,0.7176,0.8682,0.7613,1.0
34000,210760,202501,0.758,0.9387,0.9291,0.8887,1.0
34001,210770,202501,0.9048,0.9292,0.9214,0.9192,1.0
34002,210780,202501,0.9162,0.7169,0.9171,0.8668,1.0
34003,210790,202501,0.8179,0.9354,0.8671,0.8719,1.0
34004,210800,202501,0.9692,0.9023,0.9325,0.9341,1.0
34005,210805,202501,0.7789,0.8388,0.9518,0.8803,1.0
34006,210810,202501,0.6332,0.9052,0.8697,0.8195,1.0
34007,210820,202501,0.7942,0.8735,0.8588,0.8463,1.0
34008,210825,202501,0.8004,0.7061,0.8974,0.8253,1.0
34009,210830,202501,0.8935,0.853,0.8902,0.8817,1.0
34010,210840,202501,0.7298,0.9314,0.9317,0.8812,1.0
34011,210845,202501,0.7154,0.8894,0.8599,0.8312,1.0
34012,210850,202501,0.8025,0.7937,0.8628,0.8305,1.0
34013,210860,202501,0.7949,0.794,0.9318,0.8631,1.0
34014,210870,202501,0.805,0.8888,0.8642,0.8556,1.0
34015,210880,202501,0.705,0.7477,0.9222,0.8243,0.8
34016,210890,202501,0.762,0.9846,0.9221,0.8977,0.8
34017,210900,202501,0.9173,0.8798,0.8822,0.8904,0.6
34018,210905,202501,0.8869,0.9635,0.9633,0.9443,1.0
34019,210910,202501,0.7748,0.8823,0.8683,0.8484,0.6
34020,210920,202501,0.9406,0.9183,0.8868,0.9081,1.0
34021,210923,202501,0.8346,0.9234,0.8557,0.8674,1.0
34022,210927,202501,0.8484,0.7979,0.8994,0.8613,1.0
34023,210930,202501,0.6652,0.9036,0.9018,0.8431,1.0
34024,210940,202501,0.828,0.9033,0.8917,0.8787,1.0
34025,210945,202501,0.8816,0.8633,0.898,0.8852,1.0
34026,210950,202501,0.8453,0.6342,0.9303,0.835,1.0
34027,210955,202501,0.7008,0.8727,0.8962,0.8415,1.0
34028,210960,202501,0.8067,0.8435,0.8984,0.8618,1.0
34029,210970,202501,0.9056,0.8983,0.91,0.906,1.0
34030,210975,202501,0.8242,0.8809,0.8896,0.8711,1.0
34031,210980,202501,0.7701,0.8084,0.8936,0.8414,1.0
34032,210990,202501,0.8695,0.833,0.889,0.8701,1.0
34033,211000,202501,0.8511,0.8562,0.8884,0.871,1.0
34034,211003,202501,0.962,0.8893,0.9306,0.9281,0.8
34035,211010,202501,0.7007,0.8529,0.9242,0.8505,1.0
34036,211020,202501,0.8959,0.8814,0.9319,0.9103,1.0
34037,211023,202501,0.9225,0.8681,0.8873,0.8913,1.0
34038,211027,202501,0.604,0.8917,0.8869,0.8174,1.0
34039,211030,202501,0.8294,0.9043,0.8887,0.8778,0.1
34040,211040,202501,0.9258,0.7555,0.9258,0.8832,1.0
34041,211050,202501,0.695,0.8856,0.894,0.8422,1.0
34042,211060,202501,0.7451,0.8884,0.9243,0.8705,1.0
34043,211065,202501,0.6924,0.8138,0.9536,0.8534,1.0
34044,211070,202501,0.8635,0.9919,0.8945,0.9111,1.0
34045,211080,202501,0.8878,0.8685,0.9409,0.0,1.0
34046,211085,202501,0.6737,0.8796,0.9167,0.8467,1.0
34047,211090,202501,0.7907,0.9157,0.8948,0.874,1.0
34048,211100,202501,0.8136,0.871,0.9436,0.893,1.0
34049,211102,202501,0.7576,0.6496,0.8555,0.7796,1.0
34050,211105,202501,0.9066,0.8195,0.9006,0.8818,1.0
34051,211107,202501,0.8052,0.844,0.8772,0.8509,1.0
34052,211110,202501,0.937,0.8843,0.9507,0.9307,1.0
34053,211120,202501,0.8807,0.6957,0.7995,0.7939,1.0
34054,211125,202501,0.9458,0.9387,0.8881,0.9152,1.0
34055,211130,202501,0.7696,0.771,0.8786,0.8245,1.0
34056,211140,202501,0.7555,0.8676,0.8877,0.8496,1.0
34057,211150,202501,0.7768,0.9054,0.8976,0.8694,1.0
34058,211153,202501,0.2979,0.7971,0.941,0.7443,1.0
34059,211157,202501,0.9263,0.8719,0.8389,0.869,1.0
34060,211160,202501,0.9669,0.8733,0.8664,0.8933,1.0
34061,211163,202501,0.8197,0.9039,0.902,0.8819,1.0
34062,211167,202501,0.9853,0.9122,0.8669,0.9078,1.0
34063,211170,202501,0.8247,0.8784,0.8401,0.8458,1.0
34064,211172,202501,0.8672,0.7087,0.9384,0.8632,1.0
34065,211174,202501,0.676,0.8352,0.9403,0.848,1.0
34066,211176,202501,0.7492,0.815,0.8885,0.8353,1.0
34067,211178,202501,0.9473,0.8599,0.9149,0.9093,1.0
34068,211180,202501,0.9163,0.9312,0.8833,0.9035,0.4
34069,211190,202501,0.9545,0.9099,0.9407,0.9365,1.0
34070,211195,202501,0.9536,0.9685,0.9441,0.9526,1.0
34071,211200,202501,0.9609,0.7705,0.8655,0.8656,1.0
34072,211210,202501,0.9083,0.8792,0.8951,0.8944,0.8
34073,211220,202501,0.6167,0.8788,0.8833,0.8155,1.0
34074,211223,202501,0.6476,0.8472,0.8427,0.7951,0.6
34075,211227,202501,0.801,0.8995,0.898,0.8741,1.0
34076,211230,202501,0.814,0.8902,0.9114,0.8818,1.0
34077,211240,202501,0.7259,0.9111,0.9267,0.8726,1.0
34078,211245,202501,0.9006,0.803,0.8565,0.8542,1.0
34079,211250,202501,0.8122,0.8007,0.9139,0.8602,1.0
34080,211260,202501,0.5288,0.8337,0.904,0.7926,1.0
34081,211270,202501,0.7666,0.8825,0.8826,0.8536,1.0
34082,211280,202501,0.9846,0.8493,0.8636,0.8903,1.0
34083,211285,202501,0.9853,0.8496,0.9044,0.9109,1.0
34084,211290,202501,0.9009,0.8317,0.8979,0.8821,1.0
34085,211300,202501,0.921,0.942,0.871,0.9013,1.0
34086,211400,202501,0.8001,0.8717,0.834,0.835,1.0
34087,220005,202501,0.9561,0.9697,0.9197,0.9413,1.0
34088,220010,202501,0.9571,0.9433,0.8931,0.9217,1.0
34089,220020,202501,0.9375,0.854,0.9198,0.9078,0.8
34090,220025,202501,0.9915,0.9656,0.8737,0.9261,1.0
34091,220027,202501,0.9506,0.9206,0.939,0.9373,1.0
34092,220030,202501,0.8699,0.9277,0.9263,0.9126,1.0
34093,220040,202501,0.9541,0.8597,0.8946,0.9008,1.0
34094,220045,202501,0.903,0.9397,0.9476,0.9345,1.0
34095,220050,202501,0.931,0.9306,0.9799,0.9554,1.0
34096,220060,202501,0.8952,0.8689,0.9284,0.9052,1.0
34097,220070,202501,0.8879,0.8785,0.9253,0.9043,1.0
34098,220080,202501,0.7992,0.9537,0.8819,0.8792,1.0
34099,220090,202501,0.9898,0.969,0.9156,0.9475,1.0
34100,220095,202501,0.7536,0.9095,0.9476,0.8896,1.0
34101,220100,202501,0.8757,0.9091,0.9184,0.9054,1.0
34102,220105,202501,0.7436,0.8184,0.9114,0.8462,1.0
34103,220110,202501,0.9123,0.9434,0.8762,0.902,1.0
34104,220115,202501,0.8667,0.8748,0.8432,0.857,1.0
34105,220117,202501,0.9302,0.913,0.9591,0.9404,1.0
34106,220120,202501,0.7413,0.8736,0.9373,0.8724,1.0
34107,220130,202501,0.7361,0.8735,0.9133,0.8591,1.0
34108,220140,202501,0.757,0.9111,0.9414,0.8877,1.0
34109,220150,202501,0.9324,0.8584,0.9378,0.9166,1.0
34110,220155,202501,0.9793,0.9369,0.9376,0.9479,1.0
34111,220157,202501,0.9682,0.962,0.9059,0.9355,1.0
34112,220160,202501,0.9526,0.9497,0.9408,0.946,1.0
34113,220170,202501,0.696,0.8793,0.9154,0.8515,1.0
34114,220173,202501,0.9259,0.9382,0.9788,0.9554,1.0
34115,220177,202501,0.8268,0.8804,0.9701,0.9119,1.0
34116,220180,202501,0.9656,0.9476,0.9739,0.9653,1.0
34117,220190,202501,0.8636,0.8249,0.8719,0.8581,1.0
34118,220191,202501,0.8264,0.8658,0.9323,0.8892,1.0
34119,220192,202501,0.9618,0.9377,0.9194,0.9346,1.0
34120,220194,202501,0.9432,0.9398,0.9391,0.9403,1.0
34121,220196,202501,0.9935,0.755,0.9339,0.9041,1.0
34122,220198,202501,0.9692,0.9728,0.9567,0.9639,1.0
34123,220200,202501,0.9678,0.8162,0.9472,0.9196,1.0
34124,220202,202501,0.8402,0.873,0.9576,0.9071,1.0
34125,220205,202501,0.9146,0.9558,0.941,0.9381,1.0
34126,220207,202501,0.9838,0.9433,0.8533,0.9084,1.0
34127,220208,202501,0.9598,0.8844,0.9428,0.9325,1.0
34128,220209,202501,0.9498,0.9042,0.9423,0.9347,1.0
34129,220210,202501,0.976,0.962,0.9239,0.9465,1.0
34130,220211,202501,0.9521,0.9514,0.9197,0.9357,1.0
34131,220213,202501,0.7206,0.9068,0.936,0.8749,1.0
34132,220217,202501,0.9892,0.8395,0.9702,0.9423,1.0
34133,220220,202501,0.8365,0.8846,0.9372,0.8989,1.0
34134,220225,202501,0.9522,0.8445,0.9232,0.9108,1.0
34135,220230,202501,0.946,0.8746,0.9219,0.9161,1.0
34136,220240,202501,0.8606,0.9017,0.9345,0.9078,1.0
34137,220245,202501,0.8201,0.953,0.972,0.9293,1.0
34138,220250,202501,0.9581,0.8875,0.8908,0.9068,1.0
34139,220253,202501,0.9622,0.9564,0.9294,0.9444,1.0
34140,220255,202501,0.8325,0.9101,0.9075,0.8894,1.0
34141,220260,202501,0.9732,0.9543,0.9231,0.9434,1.0
34142,220265,202501,0.7513,0.954,0.9354,0.894,1.0
34143,220270,202501,0.8901,0.9185,0.932,0.9182,1.0
34144,220271,202501,0.9645,0.9461,0.9257,0.9405,1.0
34145,220272,202501,0.9861,0.9869,0.93,0.9583,1.0
34146,220273,202501,0.9496,0.9575,0.8912,0.9224,1.0
34147,220275,202501,0.8309,0.8959,0.9248,0.8941,1.0
34148,220277,202501,0.9615,0.8574,0.9138,0.9116,1.0
34149,220280,202501,0.7256,0.8745,0.9595,0.8798,1.0
34150,220285,202501,0.644,0.883,0.8796,0.8216,1.0
34151,220290,202501,0.4813,0.8004,0.8757,0.7583,1.0
34152,220300,202501,0.9012,0.9248,0.8961,0.9046,1.0
34153,220310,202501,0.895,0.8444,0.9039,0.8868,1.0
34154,220320,202501,0.8696,0.8666,0.9,0.8841,1.0
34155,220323,202501,0.6113,0.7952,0.8841,0.7937,1.0
34156,220325,202501,0.9789,0.8998,0.8748,0.9071,1.0
34157,220327,202501,0.9066,0.9278,0.9568,0.937,0.4
34158,220330,202501,0.9835,0.88,0.908,0.9199,1.0
34159,220335,202501,0.5545,0.8032,0.8925,0.7857,1.0
34160,220340,202501,0.9492,0.8523,0.9246,0.9127,1.0
34161,220342,202501,0.9199,0.9096,0.9499,0.9323,1.0
34162,220345,202501,0.979,0.9308,0.9431,0.949,1.0
34163,220350,202501,0.7437,0.9188,0.9122,0.8717,1.0
34164,220360,202501,0.9682,0.8047,0.9374,0.9119,1.0
34165,220370,202501,0.7275,0.9222,0.9209,0.8729,1.0
34166,220375,202501,0.8249,0.8524,0.8354,0.837,1.0
34167,220380,202501,0.7861,0.8976,0.9603,0.9011,1.0
34168,220385,202501,0.9692,0.9444,0.9176,0.9372,1.0
34169,220390,202501,0.8709,0.8357,0.8803,0.8668,1.0
34170,220400,202501,0.9192,0.8558,0.9591,0.9233,1.0
34171,220410,202501,0.9105,0.9415,0.8891,0.9076,1.0
34172,220415,202501,0.9919,0.9288,0.9327,0.9465,1.0
34173,220420,202501,0.9979,0.9884,0.904,0.9486,1.0
34174,220430,202501,0.9625,0.8812,0.9017,0.9118,1.0
34175,220435,202501,0.7301,0.8479,0.9372,0.8631,1.0
34176,220440,202501,0.9125,0.8839,0.9667,0.9325,1.0
34177,220450,202501,0.7737,0.9235,0.9051,0.8769,1.0
34178,220455,202501,0.9488,0.8264,0.9537,0.9207,1.0
34179,220460,202501,0.8789,0.841,0.8845,0.8722,1.0
34180,220465,202501,0.5762,0.9076,0.896,0.819,1.0
34181,220470,202501,0.7129,0.9202,0.9029,0.8597,1.0
34182,220480,202501,0.9465,0.8946,0.9334,0.927,1.0
34183,220490,202501,0.9576,0.9328,0.8906,0.9179,1.0
34184,220500,202501,0.9741,0.8892,0.922,0.9268,1.0
34185,220510,202501,0.858,0.9541,0.8873,0.8967,1.0
34186,220515,202501,0.9135,0.8632,0.9581,0.9232,1.0
34187,220520,202501,0.726,0.9457,0.9208,0.8783,1.0
34188,220525,202501,0.7881,0.9981,0.9415,0.9173,1.0
34189,220527,202501,0.9527,0.9248,0.9637,0.9512,1.0
34190,220530,202501,0.7921,0.8612,0.8729,0.8498,1.0
34191,220535,202501,0.9746,0.9095,0.9007,0.9214,1.0
34192,220540,202501,0.7657,0.9713,0.8817,0.8751,1.0
34193,220545,202501,0.96,0.9303,0.8766,0.9109,1.0
34194,220550,202501,0.8957,0.7778,0.8796,0.8582,0.8
34195,220551,202501,0.9463,0.9233,0.9433,0.9391,1.0
34196,220552,202501,0.813,0.8552,0.8866,0.8604,1.0
34197,220553,202501,0.9764,0.9897,0.9752,0.9791,1.0
34198,220554,202501,0.8252,0.8893,0.9291,0.8932,0.1
34199,220555,202501,0.9128,0.9002,0.9561,0.9313,1.0
34200,220556,202501,0.976,0.9557,0.9093,0.9376,0.1
34201,220557,202501,0.9762,0.951,0.9836,0.9736,1.0
34202,220558,202501,0.8217,0.9538,0.8724,0.8801,1.0
34203,220559,202501,0.9732,0.8882,0.9629,0.9468,1.0
34204,220560,202501,0.7408,0.9041,0.8703,0.8464,1.0
34205,220570,202501,0.8997,0.8565,0.8833,0.8807,1.0
34206,220580,202501,0.9232,0.9023,0.9449,0.9288,1.0
34207,220585,202501,0.934,0.8952,0.9415,0.9281,1.0
34208,220590,202501,0.8949,0.9232,0.9074,0.9082,1.0
34209,220595,202501,0.9777,0.8643,0.8977,0.9094,1.0
34210,220600,202501,0.4656,0.9394,0.9059,0.8042,1.0
34211,220605,202501,0.9487,0.9681,0.9206,0.9395,1.0
34212,220610,202501,0.887,0.8794,0.9523,0.9178,1.0
34213,220620,202501,0.827,0.9287,0.944,0.9109,1.0
34214,220630,202501,0.7585,0.9363,0.9808,0.0,1.0
34215,220635,202501,0.931,0.8796,0.9609,0.9331,1.0
34216,220640,202501,0.9797,0.9359,0.8577,0.9078,0.4
34217,220650,202501,0.9079,0.9627,0.9162,0.9258,1.0
34218,220660,202501,0.9857,0.9525,0.968,0.9686,1.0
34219,220665,202501,0.9614,0.8871,0.9014,0.9128,1.0
34220,220667,202501,0.8983,0.9488,0.9371,0.9303,1.0
34221,220669,202501,0.7889,0.8462,0.9093,0.8634,1.0
34222,220670,202501,0.8397,0.6266,0.9144,0.8238,1.0
34223,220672,202501,0.6132,0.8479,0.9135,0.822,0.6
34224,220675,202501,0.8483,0.9436,0.9445,0.9202,1.0
34225,220680,202501,0.9631,0.8914,0.9718,0.9495,1.0
34226,220690,202501,0.8961,0.8893,0.9158,0.9043,1.0
34227,220695,202501,0.961,0.945,0.911,0.932,1.0
34228,220700,202501,0.9175,0.8791,0.9466,0.9225,1.0
34229,220710,202501,0.8685,0.8834,0.986,0.931,1.0
34230,220720,202501,0.8873,0.9025,0.9317,0.9133,1.0
34231,220730,202501,0.9479,0.9475,0.9099,0.9288,1.0
34232,220735,202501,0.9833,0.912,0.9461,0.9469,1.0
34233,220740,202501,0.9056,0.9404,0.8442,0.8836,1.0
34234,220750,202501,0.9447,0.9274,0.9019,0.919,1.0
34235,220755,202501,0.8149,0.9507,0.9097,0.8963,1.0
34236,220760,202501,0.841,0.8043,0.8954,0.859,1.0
34237,220770,202501,0.8083,0.7979,0.8685,0.8358,1.0
34238,220775,202501,0.5568,1.0,0.9489,0.8637,1.0
34239,220777,202501,0.9765,0.9708,0.9276,0.9506,1.0
34240,220779,202501,0.8977,0.8949,0.9359,0.9161,1.0
34241,220780,202501,0.919,0.7551,0.9338,0.8854,1.0
34242,220785,202501,0.8962,0.8992,0.9224,0.9101,1.0
34243,220790,202501,0.9449,0.9366,0.9266,0.9337,1.0
34244,220793,202501,0.8941,0.9561,0.9657,0.9454,1.0
34245,220795,202501,0.9762,0.9976,0.9192,0.9531,1.0
34246,220800,202501,0.884,0.8282,0.8956,0.8759,1.0
34247,220810,202501,0.8913,0.8682,0.9232,0.9015,1.0
34248,220820,202501,0.9848,0.9339,0.9181,0.9387,1.0
34249,220830,202501,0.9016,0.8843,0.881,0.887,1.0
34250,220840,202501,0.9729,0.8839,0.9214,0.9249,1.0
34251,220850,202501,0.5866,0.9577,0.9604,0.8663,1.0
34252,220855,202501,0.9658,0.9561,0.9647,0.9628,1.0
34253,220860,202501,0.944,0.9316,0.9199,0.9289,1.0
34254,220865,202501,0.9629,0.9886,0.9339,0.9548,1.0
34255,220870,202501,0.8015,0.8245,0.884,0.8485,1.0
34256,220880,202501,0.9068,0.9154,0.976,0.9436,1.0
34257,220885,202501,0.8534,0.9353,0.966,0.9302,1.0
34258,220887,202501,0.911,0.844,0.9486,0.9131,1.0
34259,220890,202501,0.7596,0.8756,0.8264,0.822,1.0
34260,220900,202501,0.9007,0.8861,0.9587,0.9261,1.0
34261,220910,202501,0.9923,0.8798,0.9432,0.9396,1.0
34262,220915,202501,0.9466,0.9706,0.9387,0.9487,1.0
34263,220920,202501,0.7062,0.8091,0.9013,0.8295,1.0
34264,220930,202501,0.8565,0.9174,0.91,0.8985,1.0
34265,220935,202501,0.972,0.9226,0.9113,0.9293,1.0
34266,220937,202501,0.9781,0.925,0.9207,0.9361,1.0
34267,220940,202501,0.9423,0.8852,0.9329,0.9233,1.0
34268,220945,202501,0.9441,0.9094,0.9746,0.9507,1.0
34269,220950,202501,0.9259,0.9632,0.9618,0.9532,1.0
34270,220955,202501,0.9268,0.8829,0.9439,0.9244,1.0
34271,220960,202501,0.9747,0.9785,0.8964,0.9365,1.0
34272,220965,202501,0.9371,0.9837,0.9556,0.958,1.0
34273,220970,202501,0.9325,0.8494,0.8489,0.8699,1.0
34274,220975,202501,0.7393,0.8048,0.9655,0.8688,1.0
34275,220980,202501,0.8937,0.8626,0.9569,0.9175,1.0
34276,220985,202501,0.9435,0.9013,0.9358,0.9291,1.0
34277,220987,202501,0.9179,0.8974,0.9124,0.91,1.0
34278,220990,202501,0.9454,0.928,0.8761,0.9064,1.0
34279,220995,202501,0.9815,0.9485,0.9287,0.9469,1.0
34280,220997,202501,0.9128,0.9395,0.9417,0.9339,1.0
34281,221000,202501,0.8636,0.8148,0.9173,0.8783,1.0
34282,221005,202501,0.9268,0.9035,0.9116,0.9134,1.0
34283,221010,202501,0.9223,0.9199,0.9108,0.916,1.0
34284,221020,202501,0.9124,0.9354,0.8926,0.9083,1.0
34285,221030,202501,0.7706,0.9226,0.9088,0.8777,1.0
34286,221035,202501,0.9921,0.9327,0.9005,0.9315,1.0
34287,221037,202501,0.9655,0.9554,0.9263,0.9434,1.0
34288,221038,202501,0.96,0.7669,0.8774,0.8704,1.0
34289,221039,202501,0.9657,0.9414,0.8971,0.9253,1.0
34290,221040,202501,0.9699,0.9088,0.9224,0.9309,0.8
34291,221050,202501,0.96,0.8921,0.955,0.9405,1.0
34292,221060,202501,0.9447,0.8864,0.9097,0.9126,1.0
34293,221062,202501,0.8439,0.6981,0.8797,0.8254,1.0
34294,221063,202501,0.7497,0.8791,0.9263,0.8704,1.0
34295,221065,202501,0.9418,0.9074,0.9628,0.9437,1.0
34296,221070,202501,0.9554,0.8788,0.9187,0.9179,1.0
34297,221080,202501,0.9547,0.9566,0.9256,0.9406,1.0
34298,221090,202501,0.9789,0.9508,0.9393,0.9521,1.0
34299,221093,202501,0.9769,0.8801,0.9176,0.9231,1.0
34300,221095,202501,0.9512,0.9293,0.9556,0.9479,1.0
34301,221097,202501,0.9644,0.9974,0.9384,0.9597,1.0
34302,221100,202501,0.9096,0.7396,0.8704,0.8475,1.0
34303,221110,202501,0.7889,0.9016,0.95,0.8976,1.0
34304,221120,202501,0.927,0.8581,0.8798,0.8862,0.8
34305,221130,202501,0.9274,0.8667,0.9433,0.9202,1.0
34306,221135,202501,0.8707,0.8689,0.8931,0.8815,1.0
34307,221140,202501,0.7951,0.8908,0.9556,0.8993,1.0
34308,221150,202501,0.978,0.9767,0.9574,0.9674,1.0
34309,221160,202501,0.7762,0.9486,0.9134,0.8879,1.0
34310,221170,202501,0.9698,0.944,0.9261,0.9415,1.0
34311,230010,202501,0.9629,0.9523,0.9277,0.9427,1.0
34312,230015,202501,0.8505,0.9638,0.8871,0.8971,1.0
34313,230020,202501,0.9679,0.9953,0.8647,0.9232,0.8
34314,230030,202501,0.917,0.9383,0.8945,0.9111,1.0
34315,230040,202501,0.7178,0.8755,0.9417,0.8692,1.0
34316,230050,202501,0.9801,0.9333,0.9,0.9284,1.0
34317,230060,202501,0.989,0.9165,0.952,0.9524,1.0
34318,230070,202501,0.844,0.9802,0.9158,0.914,1.0
34319,230075,202501,0.9696,0.9384,0.9136,0.9338,0.8
34320,230080,202501,0.971,0.9048,0.9387,0.9383,1.0
34321,230090,202501,0.9489,0.8952,0.919,0.9205,0.4
34322,230100,202501,0.942,0.859,0.9106,0.9056,0.8
34323,230110,202501,0.9364,0.9102,0.8615,0.8924,1.0
34324,230120,202501,0.9587,0.9166,0.9177,0.9277,1.0
34325,230125,202501,0.974,0.9101,0.9431,0.9426,1.0
34326,230130,202501,0.9939,0.9243,0.9378,0.9485,1.0
34327,230140,202501,0.9534,0.9483,0.9216,0.9362,1.0
34328,230150,202501,0.9181,0.9159,0.8653,0.8912,1.0
34329,230160,202501,0.9061,0.9506,0.9218,0.9251,1.0
34330,230170,202501,0.9803,0.8256,0.93,0.9165,1.0
34331,230180,202501,0.9559,0.9145,0.9266,0.9309,1.0
34332,230185,202501,0.8423,0.9072,0.8922,0.8835,0.8
34333,230190,202501,0.9113,0.8272,0.8883,0.8788,1.0
34334,230195,202501,0.9469,0.9376,0.9516,0.9469,0.8
34335,230200,202501,0.9645,0.9286,0.9141,0.9303,1.0
34336,230205,202501,0.9471,0.8925,0.9307,0.9253,1.0
34337,230210,202501,0.973,0.8698,0.9388,0.9301,1.0
34338,230220,202501,0.9689,0.9343,0.9008,0.9262,1.0
34339,230230,202501,0.7072,0.9605,0.9092,0.8715,1.0
34340,230240,202501,0.9521,0.9339,0.9079,0.9255,1.0
34341,230250,202501,0.974,0.9984,0.912,0.9491,1.0
34342,230260,202501,0.919,0.9896,0.9127,0.9335,1.0
34343,230270,202501,0.9132,0.9154,0.8875,0.9009,1.0
34344,230280,202501,0.9254,0.9563,0.9228,0.9318,1.0
34345,230290,202501,0.9848,0.9149,0.9235,0.9367,1.0
34346,230300,202501,0.9112,0.879,0.9185,0.9068,1.0
34347,230310,202501,0.9828,0.9533,0.9537,0.9609,1.0
34348,230320,202501,0.9266,0.9267,0.9238,0.9252,1.0
34349,230330,202501,0.9659,0.9642,0.9467,0.9559,1.0
34350,230340,202501,0.9562,0.9477,0.9189,0.9354,1.0
34351,230350,202501,0.9952,0.9915,0.8861,0.9397,0.8
34352,230360,202501,0.807,0.9518,0.905,0.8922,1.0
34353,230365,202501,0.9352,0.9887,0.9368,0.9494,1.0
34354,230370,202501,0.8047,0.7724,0.8791,0.8338,1.0
34355,230380,202501,0.9476,0.9339,0.9284,0.9346,0.8
34356,230390,202501,0.9709,0.9147,0.9202,0.9315,1.0
34357,230393,202501,0.9681,0.9056,0.9614,0.9491,1.0
34358,230395,202501,0.9767,0.9774,0.8879,0.9325,1.0
34359,230400,202501,0.9655,0.9277,0.9428,0.9447,1.0
34360,230410,202501,0.9699,0.9867,0.9017,0.94,0.8
34361,230420,202501,0.9555,0.8697,0.906,0.9093,1.0
34362,230423,202501,0.9833,0.9183,0.9222,0.9365,1.0
34363,230425,202501,0.8042,0.9903,0.8837,0.8905,1.0
34364,230426,202501,0.9614,0.9831,0.9318,0.952,1.0
34365,230427,202501,0.9527,0.983,0.971,0.9694,1.0
34366,230428,202501,0.9648,0.9003,0.8801,0.9063,1.0
34367,230430,202501,0.9295,0.9683,0.9126,0.9308,1.0
34368,230435,202501,0.9952,0.9502,0.9126,0.9427,1.0
34369,230440,202501,0.7727,0.8113,0.8721,0.8321,1.0
34370,230445,202501,0.961,0.9638,0.8707,0.9166,1.0
34371,230450,202501,0.9427,0.8776,0.9134,0.9118,1.0
